scenario_source,scenario,sector,technology,region,year,tmsr,smsp
weo_2021,aps,power,coalcap,european union,2023,0.820013959869387,-0.02226458874424505
weo_2021,aps,power,gascap,european union,2023,0.9788098356850325,-0.0038050473943761947
weo_2021,aps,power,hydrocap,european union,2023,1.0153142167853255,0.0023183596017899645
weo_2021,aps,power,nuclearcap,european union,2023,0.9798634717449497,-0.002157582951323373
weo_2021,aps,power,oilcap,european union,2023,0.8522118688666688,-0.004737948946466335
weo_2021,aps,power,renewablescap,european union,2023,1.2643458796908331,0.10736108947022108
weo_2021,aps,power,coalcap,european union,2024,0.7300209398040804,-0.03339688311636757
weo_2021,aps,power,gascap,european union,2024,0.9682147535275488,-0.0057075710915642916
weo_2021,aps,power,hydrocap,european union,2024,1.0229713251779884,0.003477539402684961
weo_2021,aps,power,nuclearcap,european union,2024,0.9697952076174245,-0.003236374426985066
weo_2021,aps,power,oilcap,european union,2024,0.778317803300003,-0.007106923419699507
weo_2021,aps,power,renewablescap,european union,2024,1.3965188195362497,0.16104163420533157
weo_2021,aps,power,coalcap,european union,2025,0.6400279197387739,-0.044529177488490085
weo_2021,aps,power,gascap,european union,2025,0.9576196713700651,-0.007610094788752389
weo_2021,aps,power,hydrocap,european union,2025,1.0306284335706513,0.004636719203579957
weo_2021,aps,power,nuclearcap,european union,2025,0.9597269434898994,-0.004315165902646746
weo_2021,aps,power,oilcap,european union,2025,0.7044237377333376,-0.009475897892932673
weo_2021,aps,power,renewablescap,european union,2025,1.5286917593816665,0.21472217894044215
weo_2021,aps,power,coalcap,european union,2026,0.5500348996734674,-0.055661471860612606
weo_2021,aps,power,gascap,european union,2026,0.9470245892125816,-0.009512618485940458
weo_2021,aps,power,hydrocap,european union,2026,1.0382855419633141,0.005795899004474954
weo_2021,aps,power,nuclearcap,european union,2026,0.9496586793623742,-0.005393957378308439
weo_2021,aps,power,oilcap,european union,2026,0.630529672166672,-0.011844872366165838
weo_2021,aps,power,renewablescap,european union,2026,1.660864699227083,0.2684027236755526
weo_2021,aps,power,coalcap,european union,2027,0.4600418796081609,-0.06679376623273513
weo_2021,aps,power,gascap,european union,2027,0.9364295070550979,-0.011415142183128555
weo_2021,aps,power,hydrocap,european union,2027,1.045942650355977,0.0069550788053699495
weo_2021,aps,power,nuclearcap,european union,2027,0.9395904152348491,-0.006472748853970132
weo_2021,aps,power,oilcap,european union,2027,0.5566356066000062,-0.014213846839399007
weo_2021,aps,power,renewablescap,european union,2027,1.7930376390724994,0.32208326841066315
weo_2021,aps,power,coalcap,european union,2028,0.37004885954285427,-0.07792606060485766
weo_2021,aps,power,gascap,european union,2028,0.9258344248976141,-0.013317665880316652
weo_2021,aps,power,hydrocap,european union,2028,1.0535997587486396,0.008114258606264918
weo_2021,aps,power,nuclearcap,european union,2028,0.9295221511073238,-0.007551540329631826
weo_2021,aps,power,oilcap,european union,2028,0.48274154103334055,-0.01658282131263218
weo_2021,aps,power,renewablescap,european union,2028,1.9252105789179161,0.37576381314577373
weo_2021,aps,power,coalcap,european union,2029,0.28005583947754786,-0.08905835497698017
weo_2021,aps,power,gascap,european union,2029,0.9152393427401304,-0.015220189577504751
weo_2021,aps,power,hydrocap,european union,2029,1.0612568671413025,0.009273438407159914
weo_2021,aps,power,nuclearcap,european union,2029,0.9194538869797988,-0.008630331805293505
weo_2021,aps,power,oilcap,european union,2029,0.408847475466675,-0.018951795785865345
weo_2021,aps,power,renewablescap,european union,2029,2.0573835187633325,0.4294443578808842
weo_2021,aps,power,coalcap,european union,2030,0.19006281941224135,-0.1001906493491027
weo_2021,aps,power,gascap,european union,2030,0.9046442605826467,-0.017122713274692846
weo_2021,aps,power,hydrocap,european union,2030,1.0689139755339654,0.01043261820805491
weo_2021,aps,power,nuclearcap,european union,2030,0.9093856228522735,-0.009709123280955198
weo_2021,aps,power,oilcap,european union,2030,0.3349534099000093,-0.021320770259098516
weo_2021,aps,power,renewablescap,european union,2030,2.1895564586087493,0.48312490261599483
weo_2021,aps,power,coalcap,european union,2031,0.15424853381256864,-0.10462093927307121
weo_2021,aps,power,gascap,european union,2031,0.8751968960886074,-0.02241047866781657
weo_2021,aps,power,hydrocap,european union,2031,1.0735161074617472,0.011129317026743506
weo_2021,aps,power,nuclearcap,european union,2031,0.902735196317257,-0.010421701274998526
weo_2021,aps,power,oilcap,european union,2031,0.27372070705507223,-0.023283833312326505
weo_2021,aps,power,renewablescap,european union,2031,2.304572745333297,0.5298374667157597
weo_2021,aps,power,coalcap,european union,2032,0.11843424821289605,-0.10905122919703973
weo_2021,aps,power,gascap,european union,2032,0.8457495315945682,-0.027698244060940295
weo_2021,aps,power,hydrocap,european union,2032,1.0781182393895292,0.011826015845432103
weo_2021,aps,power,nuclearcap,european union,2032,0.8960847697822403,-0.011134279269041853
weo_2021,aps,power,oilcap,european union,2032,0.21248800421013536,-0.02524689636555449
weo_2021,aps,power,renewablescap,european union,2032,2.4195890320578455,0.5765500308155247
weo_2021,aps,power,coalcap,european union,2033,0.08261996261322335,-0.11348151912100826
weo_2021,aps,power,gascap,european union,2033,0.8163021671005289,-0.03298600945406402
weo_2021,aps,power,hydrocap,european union,2033,1.082720371317311,0.0125227146641207
weo_2021,aps,power,nuclearcap,european union,2033,0.8894343432472237,-0.011846857263085167
weo_2021,aps,power,oilcap,european union,2033,0.15125530136519827,-0.02720995941878248
weo_2021,aps,power,renewablescap,european union,2033,2.5346053187823934,0.6232625949152897
weo_2021,aps,power,coalcap,european union,2034,0.04680567701355076,-0.11791180904497678
weo_2021,aps,power,gascap,european union,2034,0.7868548026064897,-0.03827377484718775
weo_2021,aps,power,hydrocap,european union,2034,1.087322503245093,0.013219413482809297
weo_2021,aps,power,nuclearcap,european union,2034,0.8827839167122071,-0.012559435257128496
weo_2021,aps,power,oilcap,european union,2034,0.09002259852026129,-0.02917302247201047
weo_2021,aps,power,renewablescap,european union,2034,2.6496216055069413,0.6699751590150546
weo_2021,aps,power,coalcap,european union,2035,0.01099139141387806,-0.1223420989689453
weo_2021,aps,power,gascap,european union,2035,0.7574074381124505,-0.04356154024031147
weo_2021,aps,power,hydrocap,european union,2035,1.0919246351728749,0.013916112301497894
weo_2021,aps,power,nuclearcap,european union,2035,0.8761334901771904,-0.013272013251171824
weo_2021,aps,power,oilcap,european union,2035,0.028789895675324306,-0.031136085525238458
weo_2021,aps,power,renewablescap,european union,2035,2.764637892231489,0.7166877231148194
weo_2021,aps,power,coalcap,european union,2036,0.009499129513891647,-0.122526694382444
weo_2021,aps,power,gascap,european union,2036,0.7025252441511498,-0.053416553444838234
weo_2021,aps,power,hydrocap,european union,2036,1.0953598447599942,0.014436155294365167
weo_2021,aps,power,nuclearcap,european union,2036,0.8836360605022092,-0.012468129998838824
weo_2021,aps,power,oilcap,european union,2036,0.02303191654025938,-0.03132068093873715
weo_2021,aps,power,renewablescap,european union,2036,2.8587123590947856,0.7548950039152093
weo_2021,aps,power,coalcap,european union,2037,0.008006867613905344,-0.12271128979594267
weo_2021,aps,power,gascap,european union,2037,0.6476430501898492,-0.06327156664936498
weo_2021,aps,power,hydrocap,european union,2037,1.0987950543471134,0.014956198287232441
weo_2021,aps,power,nuclearcap,european union,2037,0.891138630827228,-0.011664246746505822
weo_2021,aps,power,oilcap,european union,2037,0.01727393740519456,-0.031505276352235836
weo_2021,aps,power,renewablescap,european union,2037,2.952786825958082,0.793102284715599
weo_2021,aps,power,coalcap,european union,2038,0.006514605713918931,-0.12289588520944138
weo_2021,aps,power,gascap,european union,2038,0.5927608562285487,-0.07312657985389173
weo_2021,aps,power,hydrocap,european union,2038,1.1022302639342327,0.015476241280099714
weo_2021,aps,power,nuclearcap,european union,2038,0.8986412011522467,-0.010860363494172836
weo_2021,aps,power,oilcap,european union,2038,0.011515958270129745,-0.03168987176573452
weo_2021,aps,power,renewablescap,european union,2038,3.0468612928213785,0.8313095655159888
weo_2021,aps,power,coalcap,european union,2039,0.005022343813932628,-0.12308048062294005
weo_2021,aps,power,gascap,european union,2039,0.537878662267248,-0.08298159305841848
weo_2021,aps,power,hydrocap,european union,2039,1.105665473521352,0.01599628427296699
weo_2021,aps,power,nuclearcap,european union,2039,0.9061437714772654,-0.010056480241839836
weo_2021,aps,power,oilcap,european union,2039,0.005757979135064817,-0.03187446717923321
weo_2021,aps,power,renewablescap,european union,2039,3.1409357596846754,0.8695168463163787
weo_2021,aps,power,coalcap,european union,2040,0.0035300819139462147,-0.12326507603643876
weo_2021,aps,power,gascap,european union,2040,0.48299646830594756,-0.09283660626294524
weo_2021,aps,power,hydrocap,european union,2040,1.1091006831084713,0.01651632726583426
weo_2021,aps,power,nuclearcap,european union,2040,0.9136463418022842,-0.009252596989506836
weo_2021,aps,power,oilcap,european union,2040,0,-0.0320590625927319
weo_2021,aps,power,renewablescap,european union,2040,3.2350102265479714,0.9077241271167683
weo_2021,aps,power,coalcap,european union,2041,0.0028561571849200496,-0.12334844170705106
weo_2021,aps,power,gascap,european union,2041,0.4153802788877652,-0.10497822071855252
weo_2021,aps,power,hydrocap,european union,2041,1.1120245447036148,0.016958959278847243
weo_2021,aps,power,nuclearcap,european union,2041,0.9150727564072877,-0.009099759926717603
weo_2021,aps,power,oilcap,european union,2041,6.191375414055234e-5,-0.03205707769581256
weo_2021,aps,power,renewablescap,european union,2041,3.29627665683517,0.9326067948976239
weo_2021,aps,power,coalcap,european union,2042,0.0021822324558941064,-0.12343180737766336
weo_2021,aps,power,gascap,european union,2042,0.3477640894695827,-0.1171198351741598
weo_2021,aps,power,hydrocap,european union,2042,1.1149484062987582,0.017401591291860228
weo_2021,aps,power,nuclearcap,european union,2042,0.9164991710122913,-0.00894692286392837
weo_2021,aps,power,oilcap,european union,2042,1.2382750828088263e-4,-0.03205509279889322
weo_2021,aps,power,renewablescap,european union,2042,3.3575430871223686,0.9574894626784792
weo_2021,aps,power,coalcap,european union,2043,0.0015083077268679412,-0.12351517304827568
weo_2021,aps,power,gascap,european union,2043,0.2801479000514002,-0.1292614496297671
weo_2021,aps,power,hydrocap,european union,2043,1.1178722678939017,0.01784422330487321
weo_2021,aps,power,nuclearcap,european union,2043,0.9179255856172949,-0.008794085801139122
weo_2021,aps,power,oilcap,european union,2043,1.8574126242143496e-4,-0.032053107901973875
weo_2021,aps,power,renewablescap,european union,2043,3.4188095174095676,0.9823721304593349
weo_2021,aps,power,coalcap,european union,2044,8.34382997841776e-4,-0.123598538718888
weo_2021,aps,power,gascap,european union,2044,0.21253171063321785,-0.14140306408537437
weo_2021,aps,power,hydrocap,european union,2044,1.1207961294890452,0.01828685531788619
weo_2021,aps,power,nuclearcap,european union,2044,0.9193520002222985,-0.008641248738349889
weo_2021,aps,power,oilcap,european union,2044,2.476550165619873e-4,-0.032051123005054534
weo_2021,aps,power,renewablescap,european union,2044,3.4800759476967658,1.0072547982401903
weo_2021,aps,power,coalcap,european union,2045,1.604582688157219e-4,-0.1236819043895003
weo_2021,aps,power,gascap,european union,2045,0.14491552121503537,-0.15354467854098167
weo_2021,aps,power,hydrocap,european union,2045,1.1237199910841889,0.018729487330899172
weo_2021,aps,power,nuclearcap,european union,2045,0.9207784148273019,-0.008488411675560656
weo_2021,aps,power,oilcap,european union,2045,3.095687707023176e-4,-0.0320491381081352
weo_2021,aps,power,renewablescap,european union,2045,3.541342377983965,1.0321374660210458
weo_2021,aps,power,coalcap,european union,2046,1.2836661505266633e-4,-0.12368587418333898
weo_2021,aps,power,gascap,european union,2046,0.14232892838785638,-0.15400914442010738
weo_2021,aps,power,hydrocap,european union,2046,1.1262111736091989,0.019106617745573908
weo_2021,aps,power,nuclearcap,european union,2046,0.9207784148273019,-0.008488411675560656
weo_2021,aps,power,oilcap,european union,2046,3.095687707023176e-4,-0.0320491381081352
weo_2021,aps,power,renewablescap,european union,2046,3.5654706777867644,1.041936902111831
weo_2021,aps,power,coalcap,european union,2047,9.627496128949975e-5,-0.12368984397717767
weo_2021,aps,power,gascap,european union,2047,0.13974233556067717,-0.15447361029923312
weo_2021,aps,power,hydrocap,european union,2047,1.128702356134209,0.019483748160248643
weo_2021,aps,power,nuclearcap,european union,2047,0.9207784148273019,-0.008488411675560656
weo_2021,aps,power,oilcap,european union,2047,3.095687707023176e-4,-0.0320491381081352
weo_2021,aps,power,renewablescap,european union,2047,3.5895989775895645,1.0517363382026164
weo_2021,aps,power,coalcap,european union,2048,6.418330752622214e-5,-0.12369381377101635
weo_2021,aps,power,gascap,european union,2048,0.13715574273349807,-0.15493807617835886
weo_2021,aps,power,hydrocap,european union,2048,1.1311935386592193,0.019860878574923406
weo_2021,aps,power,nuclearcap,european union,2048,0.9207784148273019,-0.008488411675560656
weo_2021,aps,power,oilcap,european union,2048,3.095687707023176e-4,-0.0320491381081352
weo_2021,aps,power,renewablescap,european union,2048,3.613727277392364,1.0615357742934013
weo_2021,aps,power,coalcap,european union,2049,3.209165376316658e-5,-0.12369778356485503
weo_2021,aps,power,gascap,european union,2049,0.13456914990631896,-0.15540254205748458
weo_2021,aps,power,hydrocap,european union,2049,1.1336847211842294,0.02023800898959814
weo_2021,aps,power,nuclearcap,european union,2049,0.9207784148273019,-0.008488411675560656
weo_2021,aps,power,oilcap,european union,2049,3.095687707023176e-4,-0.0320491381081352
weo_2021,aps,power,renewablescap,european union,2049,3.6378555771951637,1.0713352103841864
weo_2021,aps,power,coalcap,european union,2050,0,-0.12370175335869371
weo_2021,aps,power,gascap,european union,2050,0.13198255707913975,-0.15586700793661032
weo_2021,aps,power,hydrocap,european union,2050,1.1361759037092396,0.020615139404272877
weo_2021,aps,power,nuclearcap,european union,2050,0.9207784148273019,-0.008488411675560656
weo_2021,aps,power,oilcap,european union,2050,3.095687707023176e-4,-0.0320491381081352
weo_2021,aps,power,renewablescap,european union,2050,3.661983876997964,1.0811346464749718
weo_2021,aps,power,coalcap,global,2021,1,0
weo_2021,aps,power,gascap,global,2021,1,0
weo_2021,aps,power,hydrocap,global,2021,1,0
weo_2021,aps,power,nuclearcap,global,2021,1,0
weo_2021,aps,power,oilcap,global,2021,1,0
weo_2021,aps,power,renewablescap,global,2021,1,0
weo_2021,aps,power,coalcap,global,2022,0.9933747842819836,-0.0017013908336925465
weo_2021,aps,power,gascap,global,2022,1.0142122001078642,0.003220043320386422
weo_2021,aps,power,hydrocap,global,2022,1.0189963015722938,0.0031494482245639664
weo_2021,aps,power,nuclearcap,global,2022,1.0118926071631715,6.124369684455802e-4
weo_2021,aps,power,oilcap,global,2022,0.9591280522045582,-0.002069563868155327
weo_2021,aps,power,renewablescap,global,2022,1.1812282487958297,0.045071536976571354
weo_2021,aps,power,coalcap,global,2023,0.986749568563967,-0.003402781667385093
weo_2021,aps,power,gascap,global,2023,1.0284244002157281,0.006440086640772816
weo_2021,aps,power,hydrocap,global,2023,1.0379926031445874,0.006298896449127933
weo_2021,aps,power,nuclearcap,global,2023,1.0237852143263433,0.0012248739368911673
weo_2021,aps,power,oilcap,global,2023,0.9182561044091163,-0.004139127736310654
weo_2021,aps,power,renewablescap,global,2023,1.3624564975916595,0.09014307395314279
weo_2021,aps,power,coalcap,global,2024,0.9801243528459506,-0.005104172501077639
weo_2021,aps,power,gascap,global,2024,1.0426366003235923,0.009660129961159239
weo_2021,aps,power,hydrocap,global,2024,1.0569889047168812,0.009448344673691928
weo_2021,aps,power,nuclearcap,global,2024,1.035677821489515,0.0018373109053367546
weo_2021,aps,power,oilcap,global,2024,0.8773841566136746,-0.006208691604465975
weo_2021,aps,power,renewablescap,global,2024,1.543684746387489,0.1352146109297141
weo_2021,aps,power,coalcap,global,2025,0.9734991371279341,-0.006805563334770158
weo_2021,aps,power,gascap,global,2025,1.0568488004314562,0.012880173281545632
weo_2021,aps,power,hydrocap,global,2025,1.0759852062891753,0.012597792898255923
weo_2021,aps,power,nuclearcap,global,2025,1.0475704286526868,0.0024497478737823346
weo_2021,aps,power,oilcap,global,2025,0.8365122088182328,-0.008278255472621295
weo_2021,aps,power,renewablescap,global,2025,1.7249129951833189,0.18028614790628555
weo_2021,aps,power,coalcap,global,2026,0.9668739214099177,-0.008506954168462704
weo_2021,aps,power,gascap,global,2026,1.0710610005393204,0.016100216601932026
weo_2021,aps,power,hydrocap,global,2026,1.0949815078614689,0.01574724112281989
weo_2021,aps,power,nuclearcap,global,2026,1.0594630358158585,0.003062184842227922
weo_2021,aps,power,oilcap,global,2026,0.7956402610227911,-0.010347819340776622
weo_2021,aps,power,renewablescap,global,2026,1.9061412439791483,0.22535768488285687
weo_2021,aps,power,coalcap,global,2027,0.9602487056919011,-0.01020834500215525
weo_2021,aps,power,gascap,global,2027,1.0852732006471846,0.01932025992231845
weo_2021,aps,power,hydrocap,global,2027,1.1139778094337627,0.018896689347383856
weo_2021,aps,power,nuclearcap,global,2027,1.07135564297903,0.003674621810673509
weo_2021,aps,power,oilcap,global,2027,0.7547683132273494,-0.012417383208931944
weo_2021,aps,power,renewablescap,global,2027,2.087369492774978,0.27042922185942825
weo_2021,aps,power,coalcap,global,2028,0.9536234899738848,-0.01190973583584777
weo_2021,aps,power,gascap,global,2028,1.0994854007550485,0.022540303242704843
weo_2021,aps,power,hydrocap,global,2028,1.1329741110060565,0.02204613757194785
weo_2021,aps,power,nuclearcap,global,2028,1.0832482501422018,0.004287058779119096
weo_2021,aps,power,oilcap,global,2028,0.7138963654319075,-0.01448694707708727
weo_2021,aps,power,renewablescap,global,2028,2.2685977415708076,0.3155007588359996
weo_2021,aps,power,coalcap,global,2029,0.9469982742558682,-0.013611126669540317
weo_2021,aps,power,gascap,global,2029,1.1136976008629125,0.025760346563091237
weo_2021,aps,power,hydrocap,global,2029,1.1519704125783505,0.025195585796511846
weo_2021,aps,power,nuclearcap,global,2029,1.0951408573053736,0.004899495747564676
weo_2021,aps,power,oilcap,global,2029,0.6730244176364658,-0.01655651094524259
weo_2021,aps,power,renewablescap,global,2029,2.4498259903666373,0.36057229581257105
weo_2021,aps,power,coalcap,global,2030,0.9403730585378518,-0.015312517503232863
weo_2021,aps,power,gascap,global,2030,1.1279098009707766,0.028980389883477658
weo_2021,aps,power,hydrocap,global,2030,1.1709667141506441,0.02834503402107581
weo_2021,aps,power,nuclearcap,global,2030,1.1070334644685453,0.005511932716010264
weo_2021,aps,power,oilcap,global,2030,0.6321524698410239,-0.018626074813397918
weo_2021,aps,power,renewablescap,global,2030,2.631054239162467,0.40564383278914234
weo_2021,aps,power,coalcap,global,2031,0.9256192825180591,-0.019101366100896824
weo_2021,aps,power,gascap,global,2031,1.1326852473435634,0.030062357775700516
weo_2021,aps,power,hydrocap,global,2031,1.1908715441360735,0.03164510962891367
weo_2021,aps,power,nuclearcap,global,2031,1.1333223855660828,0.006865740751521556
weo_2021,aps,power,oilcap,global,2031,0.6173537555912709,-0.0193754123409297
weo_2021,aps,power,renewablescap,global,2031,2.8878019789098945,0.4694970969605257
weo_2021,aps,power,coalcap,global,2032,0.9108655064982666,-0.022890214698560788
weo_2021,aps,power,gascap,global,2032,1.13746069371635,0.03114432566792337
weo_2021,aps,power,hydrocap,global,2032,1.2107763741215032,0.03494518523675156
weo_2021,aps,power,nuclearcap,global,2032,1.1596113066636202,0.00821954878703285
weo_2021,aps,power,oilcap,global,2032,0.6025550413415177,-0.02012474986846148
weo_2021,aps,power,renewablescap,global,2032,3.1445497186573217,0.533350361131909
weo_2021,aps,power,coalcap,global,2033,0.896111730478474,-0.02667906329622472
weo_2021,aps,power,gascap,global,2033,1.142236140089137,0.03222629356014629
weo_2021,aps,power,hydrocap,global,2033,1.2306812041069328,0.03824526084458942
weo_2021,aps,power,nuclearcap,global,2033,1.1859002277611577,0.00957335682254415
weo_2021,aps,power,oilcap,global,2033,0.5877563270917646,-0.020874087395993262
weo_2021,aps,power,renewablescap,global,2033,3.401297458404749,0.5972036253032923
weo_2021,aps,power,coalcap,global,2034,0.8813579544586815,-0.030467911893888686
weo_2021,aps,power,gascap,global,2034,1.1470115864619235,0.03330826145236914
weo_2021,aps,power,hydrocap,global,2034,1.2505860340923625,0.04154533645242731
weo_2021,aps,power,nuclearcap,global,2034,1.212189148858695,0.010927164858055444
weo_2021,aps,power,oilcap,global,2034,0.5729576128420115,-0.021623424923525043
weo_2021,aps,power,renewablescap,global,2034,3.6580451981521764,0.6610568894746758
weo_2021,aps,power,coalcap,global,2035,0.8666041784388889,-0.03425676049155265
weo_2021,aps,power,gascap,global,2035,1.1517870328347102,0.034390229344591995
weo_2021,aps,power,hydrocap,global,2035,1.2704908640777919,0.04484541206026517
weo_2021,aps,power,nuclearcap,global,2035,1.2384780699562326,0.012280972893566736
weo_2021,aps,power,oilcap,global,2035,0.5581588985922583,-0.022372762451056825
weo_2021,aps,power,renewablescap,global,2035,3.9147929378996036,0.7249101536460589
weo_2021,aps,power,coalcap,global,2036,0.8578637807541349,-0.03650134136810108
weo_2021,aps,power,gascap,global,2036,1.1379983912349896,0.03126615123258917
weo_2021,aps,power,hydrocap,global,2036,1.2880271627079025,0.0477528024475908
weo_2021,aps,power,nuclearcap,global,2036,1.2629058706211906,0.01353893828162467
weo_2021,aps,power,oilcap,global,2036,0.5442799604980346,-0.023075526825094648
weo_2021,aps,power,renewablescap,global,2036,4.183295075197196,0.7916867411257
weo_2021,aps,power,coalcap,global,2037,0.8491233830693811,-0.038745922244649504
weo_2021,aps,power,gascap,global,2037,1.1242097496352692,0.028142073120586402
weo_2021,aps,power,hydrocap,global,2037,1.3055634613380132,0.05066019283491643
weo_2021,aps,power,nuclearcap,global,2037,1.2873336712861485,0.014796903669682605
weo_2021,aps,power,oilcap,global,2037,0.5304010224038107,-0.023778291199132464
weo_2021,aps,power,renewablescap,global,2037,4.451797212494789,0.8584633286053412
weo_2021,aps,power,coalcap,global,2038,0.8403829853846272,-0.040990503121197903
weo_2021,aps,power,gascap,global,2038,1.1104211080355488,0.025017995008583576
weo_2021,aps,power,hydrocap,global,2038,1.3230997599681238,0.05356758322224205
weo_2021,aps,power,nuclearcap,global,2038,1.3117614719511064,0.016054869057740537
weo_2021,aps,power,oilcap,global,2038,0.516522084309587,-0.024481055573170284
weo_2021,aps,power,renewablescap,global,2038,4.720299349792381,0.9252399160849822
weo_2021,aps,power,coalcap,global,2039,0.8316425876998733,-0.04323508399774634
weo_2021,aps,power,gascap,global,2039,1.0966324664358282,0.021893916896580778
weo_2021,aps,power,hydrocap,global,2039,1.3406360585982344,0.056474973609567686
weo_2021,aps,power,nuclearcap,global,2039,1.3361892726160642,0.01731283444579847
weo_2021,aps,power,oilcap,global,2039,0.5026431462153631,-0.025183819947208107
weo_2021,aps,power,renewablescap,global,2039,4.988801487089972,0.9920165035646232
weo_2021,aps,power,coalcap,global,2040,0.8229021900151193,-0.045479664874294765
weo_2021,aps,power,gascap,global,2040,1.0828438248361079,0.01876983878457798
weo_2021,aps,power,hydrocap,global,2040,1.358172357228345,0.05938236399689331
weo_2021,aps,power,nuclearcap,global,2040,1.360617073281022,0.018570799833856406
weo_2021,aps,power,oilcap,global,2040,0.4887642081211394,-0.025886584321245923
weo_2021,aps,power,renewablescap,global,2040,5.257303624387566,1.0587930910442644
weo_2021,aps,power,coalcap,global,2041,0.8139145756654806,-0.04778773231271125
weo_2021,aps,power,gascap,global,2041,1.0784502843467814,0.017774398909109684
weo_2021,aps,power,hydrocap,global,2041,1.3744386381092553,0.06207919470605413
weo_2021,aps,power,nuclearcap,global,2041,1.3782239389590578,0.01947750559582568
weo_2021,aps,power,oilcap,global,2041,0.4751515210193057,-0.026575866992956543
weo_2021,aps,power,renewablescap,global,2041,5.491665180036645,1.1170789023982355
weo_2021,aps,power,coalcap,global,2042,0.8049269613158417,-0.05009579975112777
weo_2021,aps,power,gascap,global,2042,1.074056743857455,0.016778959033641412
weo_2021,aps,power,hydrocap,global,2042,1.3907049189901657,0.06477602541521497
weo_2021,aps,power,nuclearcap,global,2042,1.3958308046370935,0.02038421135779495
weo_2021,aps,power,oilcap,global,2042,0.46153883391747186,-0.027265149664667164
weo_2021,aps,power,renewablescap,global,2042,5.726026735685724,1.1753647137522065
weo_2021,aps,power,coalcap,global,2043,0.7959393469662029,-0.052403867189544255
weo_2021,aps,power,gascap,global,2043,1.0696632033681288,0.015783519158173113
weo_2021,aps,power,hydrocap,global,2043,1.406971199871076,0.0674728561243758
weo_2021,aps,power,nuclearcap,global,2043,1.413437670315129,0.02129091711976421
weo_2021,aps,power,oilcap,global,2043,0.44792614681563814,-0.027954432336377788
weo_2021,aps,power,renewablescap,global,2043,5.960388291334803,1.2336505251061776
weo_2021,aps,power,coalcap,global,2044,0.7869517326165641,-0.05471193462796077
weo_2021,aps,power,gascap,global,2044,1.0652696628788023,0.014788079282704843
weo_2021,aps,power,hydrocap,global,2044,1.4232374807519865,0.07016968683353664
weo_2021,aps,power,nuclearcap,global,2044,1.4310445359931647,0.02219762288173348
weo_2021,aps,power,oilcap,global,2044,0.4343134597138044,-0.02864371500808841
weo_2021,aps,power,renewablescap,global,2044,6.194749846983882,1.2919363364601486
weo_2021,aps,power,coalcap,global,2045,0.7779641182669254,-0.05702000206637726
weo_2021,aps,power,gascap,global,2045,1.060876122389476,0.013792639407236544
weo_2021,aps,power,hydrocap,global,2045,1.4395037616328967,0.07286651754269746
weo_2021,aps,power,nuclearcap,global,2045,1.4486514016712007,0.023104328643702755
weo_2021,aps,power,oilcap,global,2045,0.4207007726119707,-0.02933299767979903
weo_2021,aps,power,renewablescap,global,2045,6.429111402632961,1.3502221478141196
weo_2021,aps,power,coalcap,global,2046,0.7611572030727409,-0.061336107785964974
weo_2021,aps,power,gascap,global,2046,1.058318543045283,0.013213171329027464
weo_2021,aps,power,hydrocap,global,2046,1.4547203188794273,0.07538931173090717
weo_2021,aps,power,nuclearcap,global,2046,1.4642638697501291,0.02390832834612481
weo_2021,aps,power,oilcap,global,2046,0.4119774219158453,-0.029774707272410175
weo_2021,aps,power,renewablescap,global,2046,6.624029789108801,1.3986984274329601
weo_2021,aps,power,coalcap,global,2047,0.7443502878785566,-0.06565221350555266
weo_2021,aps,power,gascap,global,2047,1.05576096370109,0.012633703250818385
weo_2021,aps,power,hydrocap,global,2047,1.469936876125958,0.07791210591911689
weo_2021,aps,power,nuclearcap,global,2047,1.4798763378290578,0.024712328048546877
weo_2021,aps,power,oilcap,global,2047,0.40325407121972,-0.030216416865021318
weo_2021,aps,power,renewablescap,global,2047,6.818948175584639,1.4471747070518004
weo_2021,aps,power,coalcap,global,2048,0.7275433726843721,-0.06996831922514038
weo_2021,aps,power,gascap,global,2048,1.053203384356897,0.012054235172609335
weo_2021,aps,power,hydrocap,global,2048,1.4851534333724885,0.08043490010732658
weo_2021,aps,power,nuclearcap,global,2048,1.4954888059079863,0.025516327750968935
weo_2021,aps,power,oilcap,global,2048,0.3945307205235946,-0.030658126457632464
weo_2021,aps,power,renewablescap,global,2048,7.013866562060478,1.4956509866706407
weo_2021,aps,power,coalcap,global,2049,0.7107364574901878,-0.07428442494472806
weo_2021,aps,power,gascap,global,2049,1.050645805012704,0.011474767094400255
weo_2021,aps,power,hydrocap,global,2049,1.5003699906190189,0.0829576942955363
weo_2021,aps,power,nuclearcap,global,2049,1.511101273986915,0.026320327453391003
weo_2021,aps,power,oilcap,global,2049,0.3858073698274693,-0.031099836050243607
weo_2021,aps,power,renewablescap,global,2049,7.208784948536318,1.5441272662894812
weo_2021,aps,power,coalcap,global,2050,0.6939295422960032,-0.07860053066431578
weo_2021,aps,power,gascap,global,2050,1.0480882256685111,0.010895299016191176
weo_2021,aps,power,hydrocap,global,2050,1.5155865478655497,0.08548048848374602
weo_2021,aps,power,nuclearcap,global,2050,1.5267137420658436,0.027124327155813057
weo_2021,aps,power,oilcap,global,2050,0.37708401913134393,-0.03154154564285476
weo_2021,aps,power,renewablescap,global,2050,7.403703335012156,1.5926035459083214
