scenario_source,region,scenario,sector,technology,year,smsp,tmsr
weo_2022,advanced economies,nze_2050,power,renewablescap,2029,0.507265243902439,2.51256310187117
weo_2022,advanced economies,nze_2050,power,coalcap,2030,-0.0941341463414634,0.2830922047074067
weo_2022,advanced economies,nze_2050,power,gascap,2030,-0.04835609756097561,0.8172144003816869
weo_2022,advanced economies,nze_2050,power,hydrocap,2030,0.012302439024390264,1.0838275834131406
weo_2022,advanced economies,nze_2050,power,nuclearcap,2030,0.002739024390243902,1.0341859527089248
weo_2022,advanced economies,nze_2050,power,oilcap,2030,-0.025585365853658535,0.3892996448739594
weo_2022,advanced economies,nze_2050,power,renewablescap,2030,0.5797317073170731,2.728643544995623
weo_2022,global,nze_2050,power,coalcap,2022,0,1
weo_2022,global,nze_2050,power,gascap,2022,0,1
weo_2022,global,nze_2050,power,hydrocap,2022,0,1
weo_2022,global,nze_2050,power,nuclearcap,2022,0,1
weo_2022,global,nze_2050,power,oilcap,2022,0,1
weo_2022,global,nze_2050,power,renewablescap,2022,0,1
weo_2022,global,nze_2050,power,coalcap,2023,-0.008657931388175227,0.9636957607982947
weo_2022,global,nze_2050,power,gascap,2023,-0.0013539095064031197,0.9934896950897396
weo_2022,global,nze_2050,power,hydrocap,2023,0.005334436137102962,1.0335557574478078
weo_2022,global,nze_2050,power,nuclearcap,2023,0.0015427101821637401,1.031993180627351
weo_2022,global,nze_2050,power,oilcap,2023,-0.0027006541402907224,0.9408514527665056
weo_2022,global,nze_2050,power,renewablescap,2023,0.08355561198067246,1.2778683487791727
weo_2022,global,nze_2050,power,coalcap,2024,-0.017315862776350402,0.9273915215965896
weo_2022,global,nze_2050,power,gascap,2024,-0.002707819012806265,0.9869793901794791
weo_2022,global,nze_2050,power,hydrocap,2024,0.01066887227420595,1.0671115148956156
weo_2022,global,nze_2050,power,nuclearcap,2024,0.0030854203643274868,1.063986361254702
weo_2022,global,nze_2050,power,oilcap,2024,-0.005401308280581439,0.8817029055330113
weo_2022,global,nze_2050,power,renewablescap,2024,0.16711122396134487,1.555736697558345
weo_2022,global,nze_2050,power,coalcap,2025,-0.025973794164525603,0.8910872823948843
weo_2022,global,nze_2050,power,gascap,2025,-0.004061728519209385,0.9804690852692188
weo_2022,global,nze_2050,power,hydrocap,2025,0.01600330841130894,1.1006672723434234
weo_2022,global,nze_2050,power,nuclearcap,2025,0.004628130546491227,1.095979541882053
weo_2022,global,nze_2050,power,oilcap,2025,-0.008101962420872156,0.8225543582995172
weo_2022,global,nze_2050,power,renewablescap,2025,0.2506668359420174,1.8336050463375178
weo_2022,global,nze_2050,power,coalcap,2026,-0.034631725552700804,0.8547830431931791
weo_2022,global,nze_2050,power,gascap,2026,-0.00541563802561253,0.9739587803589583
weo_2022,global,nze_2050,power,hydrocap,2026,0.0213377445484119,1.1342230297912312
weo_2022,global,nze_2050,power,nuclearcap,2026,0.006170840728654967,1.127972722509404
weo_2022,global,nze_2050,power,oilcap,2026,-0.010802616561162878,0.7634058110660227
weo_2022,global,nze_2050,power,renewablescap,2026,0.3342224479226899,2.1114733951166906
weo_2022,global,nze_2050,power,coalcap,2027,-0.04328965694087598,0.818478803991474
weo_2022,global,nze_2050,power,gascap,2027,-0.00676954753201565,0.9674484754486979
weo_2022,global,nze_2050,power,hydrocap,2027,0.02667218068551489,1.167778787239039
weo_2022,global,nze_2050,power,nuclearcap,2027,0.007713550910818707,1.159965903136755
weo_2022,global,nze_2050,power,oilcap,2027,-0.013503270701453594,0.7042572638325285
weo_2022,global,nze_2050,power,renewablescap,2027,0.41777805990336225,2.389341743895863
weo_2022,global,nze_2050,power,coalcap,2028,-0.051947588329051206,0.7821745647897687
weo_2022,global,nze_2050,power,gascap,2028,-0.008123457038418795,0.9609381705384374
weo_2022,global,nze_2050,power,hydrocap,2028,0.03200661682261788,1.2013345446868469
weo_2022,global,nze_2050,power,nuclearcap,2028,0.009256261092982453,1.191959083764106
weo_2022,global,nze_2050,power,oilcap,2028,-0.016203924841744318,0.6451087165990341
weo_2022,global,nze_2050,power,renewablescap,2028,0.5013336718840347,2.6672100926750355
weo_2022,global,nze_2050,power,coalcap,2029,-0.06060551971722638,0.7458703255880634
weo_2022,global,nze_2050,power,gascap,2029,-0.009477366544821916,0.9544278656281772
weo_2022,global,nze_2050,power,hydrocap,2029,0.037341052959720844,1.2348903021346547
weo_2022,global,nze_2050,power,nuclearcap,2029,0.010798971275146193,1.223952264391457
weo_2022,global,nze_2050,power,oilcap,2029,-0.018904578982035028,0.5859601693655399
weo_2022,global,nze_2050,power,renewablescap,2029,0.5848892838647072,2.945078441454208
weo_2022,global,nze_2050,power,coalcap,2030,-0.06926345110540158,0.7095660863863582
weo_2022,global,nze_2050,power,gascap,2030,-0.01083127605122506,0.9479175607179167
weo_2022,global,nze_2050,power,hydrocap,2030,0.04267548909682383,1.2684460595824625
weo_2022,global,nze_2050,power,nuclearcap,2030,0.012341681457309933,1.2559454450188081
weo_2022,global,nze_2050,power,oilcap,2030,-0.021605233122325748,0.5268116221320456
weo_2022,global,nze_2050,power,renewablescap,2030,0.6684448958453797,3.2229467902333813
weo_2022,global,steps,coal,coal,2022,0,1
weo_2022,global,steps,coal,coal,2023,-0.013063054358538365,0.9869369456414616
weo_2022,global,steps,coal,coal,2024,-0.02612610871707657,0.9738738912829235
weo_2022,global,steps,coal,coal,2025,-0.03918916307561494,0.9608108369243851
weo_2022,global,steps,coal,coal,2026,-0.0522522174341533,0.9477477825658467
weo_2022,global,steps,coal,coal,2027,-0.06531527179269167,0.9346847282073083
weo_2022,global,steps,coal,coal,2028,-0.07837832615122987,0.9216216738487701
weo_2022,global,steps,coal,coal,2029,-0.09144138050976824,0.9085586194902318
weo_2022,global,steps,coal,coal,2030,-0.1045044348683066,0.8954955651316934
weo_2022,global,steps,oil and gas,gas,2022,0,1
weo_2022,global,steps,oil and gas,oil,2022,0,1
weo_2022,global,steps,oil and gas,gas,2023,0.00583467208096339,1.0059365349803004
weo_2022,global,steps,oil and gas,oil,2023,1.8053469667554493e-4,1.0105215004574566
weo_2022,global,steps,oil and gas,gas,2024,0.011669344161926566,1.0118730699606007
weo_2022,global,steps,oil and gas,oil,2024,3.6106939335108987e-4,1.021043000914913
weo_2022,global,steps,oil and gas,gas,2025,0.017504016242889955,1.0178096049409011
weo_2022,global,steps,oil and gas,oil,2025,5.416040900266348e-4,1.0315645013723695
weo_2022,global,steps,oil and gas,gas,2026,0.02333868832385313,1.0237461399212011
weo_2022,global,steps,oil and gas,oil,2026,7.221387867021831e-4,1.0420860018298264
weo_2022,global,steps,oil and gas,gas,2027,0.02917336040481652,1.0296826749015016
weo_2022,global,steps,oil and gas,oil,2027,9.026734833777279e-4,1.052607502287283
weo_2022,global,steps,oil and gas,gas,2028,0.035008032485779696,1.0356192098818018
weo_2022,global,steps,oil and gas,oil,2028,0.0010832081800532729,1.0631290027447393
weo_2022,global,steps,oil and gas,gas,2029,0.040842704566743084,1.0415557448621022
weo_2022,global,steps,oil and gas,oil,2029,0.0012637428767288178,1.073650503202196
weo_2022,global,steps,oil and gas,gas,2030,0.04667737664770626,1.0474922798424025
weo_2022,global,steps,oil and gas,oil,2030,0.0014442775734043627,1.0841720036596525
weo_2022,advanced economies,steps,power,coalcap,2022,0,1
weo_2022,advanced economies,steps,power,gascap,2022,0,1
weo_2022,advanced economies,steps,power,hydrocap,2022,0,1
weo_2022,advanced economies,steps,power,nuclearcap,2022,0,1
weo_2022,advanced economies,steps,power,oilcap,2022,0,1
weo_2022,advanced economies,steps,power,renewablescap,2022,0,1
weo_2022,advanced economies,steps,power,coalcap,2023,-0.007380977903005984,0.9470044428488086
weo_2022,advanced economies,steps,power,gascap,2023,6.200296451674105e-4,1.0022303737787186
weo_2022,advanced economies,steps,power,hydrocap,2023,9.422325504938268e-4,1.0062898986105897
weo_2022,advanced economies,steps,power,nuclearcap,2023,-3.6845511676027073e-4,0.9954740187949143
weo_2022,advanced economies,steps,power,oilcap,2023,-0.0026954413757907746,0.938074827147996
weo_2022,advanced economies,steps,power,renewablescap,2023,0.038506841108340455,1.1250247328095557
weo_2022,advanced economies,steps,power,coalcap,2024,-0.014761955806011967,0.894008885697617
weo_2022,advanced economies,steps,power,gascap,2024,0.001240059290334821,1.0044607475574372
weo_2022,advanced economies,steps,power,hydrocap,2024,0.0018844651009876218,1.012579797221179
weo_2022,advanced economies,steps,power,nuclearcap,2024,-7.369102335205415e-4,0.9909480375898286
weo_2022,advanced economies,steps,power,oilcap,2024,-0.005390882751581557,0.8761496542959916
weo_2022,advanced economies,steps,power,renewablescap,2024,0.07701368221668091,1.2500494656191115
weo_2022,advanced economies,steps,power,coalcap,2025,-0.022142933709017952,0.8410133285464256
weo_2022,advanced economies,steps,power,gascap,2025,0.0018600889355022316,1.0066911213361558
weo_2022,advanced economies,steps,power,hydrocap,2025,0.0028266976514814486,1.0188696958317687
weo_2022,advanced economies,steps,power,nuclearcap,2025,-0.0011053653502808122,0.9864220563847429
weo_2022,advanced economies,steps,power,oilcap,2025,-0.008086324127372336,0.8142244814439874
weo_2022,advanced economies,steps,power,renewablescap,2025,0.11552052332502143,1.3750741984286674
weo_2022,advanced economies,steps,power,coalcap,2026,-0.029523911612023952,0.788017771395234
weo_2022,advanced economies,steps,power,gascap,2026,0.002480118580669642,1.0089214951148744
weo_2022,advanced economies,steps,power,hydrocap,2026,0.0037689302019752757,1.0251595944423582
weo_2022,advanced economies,steps,power,nuclearcap,2026,-0.001473820467041083,0.9818960751796573
weo_2022,advanced economies,steps,power,oilcap,2026,-0.01078176550316312,0.7522993085919831
weo_2022,advanced economies,steps,power,renewablescap,2026,0.15402736443336193,1.5000989312382231
weo_2022,advanced economies,steps,power,coalcap,2027,-0.03690488951502992,0.7350222142440426
weo_2022,advanced economies,steps,power,gascap,2027,0.0031001482258370527,1.011151868893593
weo_2022,advanced economies,steps,power,hydrocap,2027,0.004711162752469102,1.0314494930529479
weo_2022,advanced economies,steps,power,nuclearcap,2027,-0.0018422755838013536,0.9773700939745715
weo_2022,advanced economies,steps,power,oilcap,2027,-0.013477206878953898,0.690374135739979
weo_2022,advanced economies,steps,power,renewablescap,2027,0.1925342055417024,1.6251236640477789
weo_2022,advanced economies,steps,power,coalcap,2028,-0.04428586741803592,0.682026657092851
weo_2022,advanced economies,steps,power,gascap,2028,0.0037201778710044633,1.0133822426723116
weo_2022,advanced economies,steps,power,hydrocap,2028,0.005653395302962897,1.0377393916635371
weo_2022,advanced economies,steps,power,nuclearcap,2028,-0.0022107307005616245,0.9728441127694859
weo_2022,advanced economies,steps,power,oilcap,2028,-0.016172648254744675,0.6284489628879748
weo_2022,advanced economies,steps,power,renewablescap,2028,0.2310410466500429,1.7501483968573348
weo_2022,advanced economies,steps,power,coalcap,2029,-0.05166684532104189,0.6290310999416597
weo_2022,advanced economies,steps,power,gascap,2029,0.004340207516171874,1.0156126164510302
weo_2022,advanced economies,steps,power,hydrocap,2029,0.006595627853456724,1.0440292902741268
weo_2022,advanced economies,steps,power,nuclearcap,2029,-0.002579185817321895,0.9683181315644002
weo_2022,advanced economies,steps,power,oilcap,2029,-0.018868089630535455,0.5665237900359705
weo_2022,advanced economies,steps,power,renewablescap,2029,0.26954788775838334,1.8751731296668903
weo_2022,advanced economies,steps,power,coalcap,2030,-0.05904782322404789,0.5760355427904682
weo_2022,advanced economies,steps,power,gascap,2030,0.004960237161339284,1.0178429902297488
weo_2022,advanced economies,steps,power,hydrocap,2030,0.007537860403950551,1.0503191888847163
weo_2022,advanced economies,steps,power,nuclearcap,2030,-0.002947640934082166,0.9637921503593144
weo_2022,advanced economies,steps,power,oilcap,2030,-0.02156353100632624,0.5045986171839663
weo_2022,advanced economies,steps,power,renewablescap,2030,0.30805472886672386,2.0001978624764463
weo_2022,africa,steps,power,coalcap,2022,0,1
weo_2022,africa,steps,power,gascap,2022,0,1
weo_2022,africa,steps,power,hydrocap,2022,0,1
weo_2022,africa,steps,power,nuclearcap,2022,0,1
weo_2022,africa,steps,power,oilcap,2022,0,1
weo_2022,africa,steps,power,renewablescap,2022,0,1
weo_2022,africa,steps,power,coalcap,2023,-0.002536649382241867,0.9860576605898005
weo_2022,africa,steps,power,gascap,2023,0.004649190192689313,1.0111570922428443
weo_2022,africa,steps,power,hydrocap,2023,0.007509922540170268,1.051820766958394
weo_2022,africa,steps,power,nuclearcap,2023,5.201331540874461e-4,1.0692963752665245
weo_2022,africa,steps,power,oilcap,2023,-9.282376288329984e-4,0.9939077230114755
weo_2022,africa,steps,power,renewablescap,2023,0.029483547788233807,1.3053115677825655
weo_2022,africa,steps,power,coalcap,2024,-0.005073298764483708,0.9721153211796011
weo_2022,africa,steps,power,gascap,2024,0.009298380385378679,1.022314184485689
weo_2022,africa,steps,power,hydrocap,2024,0.015019845080340563,1.1036415339167887
weo_2022,africa,steps,power,nuclearcap,2024,0.001040266308174894,1.138592750533049
weo_2022,africa,steps,power,oilcap,2024,-0.0018564752576659715,0.987815446022951
weo_2022,africa,steps,power,renewablescap,2024,0.058967095576467586,1.610623135565131
weo_2022,africa,steps,power,coalcap,2025,-0.0076099481467255745,0.9581729817694016
weo_2022,africa,steps,power,gascap,2025,0.013947570578067992,1.0334712767285332
weo_2022,africa,steps,power,hydrocap,2025,0.02252976762051083,1.1554623008751828
weo_2022,africa,steps,power,nuclearcap,2025,0.00156039946226234,1.2078891257995736
weo_2022,africa,steps,power,oilcap,2025,-0.002784712886498944,0.9817231690344266
weo_2022,africa,steps,power,renewablescap,2025,0.08845064336470136,1.9159347033476963
weo_2022,africa,steps,power,coalcap,2026,-0.010146597528967415,0.9442306423592022
weo_2022,africa,steps,power,gascap,2026,0.018596760770757306,1.0446283689713776
weo_2022,africa,steps,power,hydrocap,2026,0.030039690160681125,1.207283067833577
weo_2022,africa,steps,power,nuclearcap,2026,0.0020805326163497863,1.2771855010660982
weo_2022,africa,steps,power,oilcap,2026,-0.003712950515331943,0.975630892045902
weo_2022,africa,steps,power,renewablescap,2026,0.11793419115293517,2.221246271130262
weo_2022,africa,steps,power,coalcap,2027,-0.012683246911209282,0.9302883029490027
weo_2022,africa,steps,power,gascap,2027,0.02324595096344662,1.055785461214222
weo_2022,africa,steps,power,hydrocap,2027,0.037549612700851415,1.2591038347919716
weo_2022,africa,steps,power,nuclearcap,2027,0.0026006657704372325,1.3464818763326227
weo_2022,africa,steps,power,oilcap,2027,-0.004641188144164915,0.9695386150573776
weo_2022,africa,steps,power,renewablescap,2027,0.1474177389411689,2.526557838912827
weo_2022,africa,steps,power,coalcap,2028,-0.015219896293451125,0.9163459635388033
weo_2022,africa,steps,power,gascap,2028,0.027895141156135984,1.0669425534570665
weo_2022,africa,steps,power,hydrocap,2028,0.045059535241021714,1.310924601750366
weo_2022,africa,steps,power,nuclearcap,2028,0.00312079892452468,1.4157782515991473
weo_2022,africa,steps,power,oilcap,2028,-0.005569425772997888,0.9634463380688533
weo_2022,africa,steps,power,renewablescap,2028,0.17690128672940272,2.8318694066953927
weo_2022,africa,steps,power,coalcap,2029,-0.017756545675692965,0.9024036241286039
weo_2022,africa,steps,power,gascap,2029,0.0325443313488253,1.0780996456999108
weo_2022,africa,steps,power,hydrocap,2029,0.05256945778119198,1.36274536870876
weo_2022,africa,steps,power,nuclearcap,2029,0.003640932078612125,1.4850746268656716
weo_2022,africa,steps,power,oilcap,2029,-0.006497663401830887,0.9573540610803286
weo_2022,africa,steps,power,renewablescap,2029,0.20638483451763653,3.137180974477958
weo_2022,africa,steps,power,coalcap,2030,-0.02029319505793483,0.8884612847184044
weo_2022,africa,steps,power,gascap,2030,0.03719352154151461,1.0892567379427551
weo_2022,africa,steps,power,hydrocap,2030,0.06007938032136227,1.4145661356671544
weo_2022,africa,steps,power,nuclearcap,2030,0.0041610652326995725,1.5543710021321964
weo_2022,africa,steps,power,oilcap,2030,-0.00742590103066386,0.9512617840918043
weo_2022,africa,steps,power,renewablescap,2030,0.2358683823058703,3.4424925422605233
weo_2022,asia pacific,steps,power,coalcap,2022,0,1
weo_2022,asia pacific,steps,power,gascap,2022,0,1
weo_2022,asia pacific,steps,power,hydrocap,2022,0,1
weo_2022,asia pacific,steps,power,nuclearcap,2022,0,1
weo_2022,asia pacific,steps,power,oilcap,2022,0,1
weo_2022,asia pacific,steps,power,renewablescap,2022,0,1
weo_2022,asia pacific,steps,power,coalcap,2023,0.005365667505074529,1.0134922807807827
weo_2022,asia pacific,steps,power,gascap,2023,0.0026136443174958274,1.0246078176405682
weo_2022,asia pacific,steps,power,hydrocap,2023,0.003525174897751169,1.0240450132892371
weo_2022,asia pacific,steps,power,nuclearcap,2023,0.0017235678256254613,1.0545701549564848
weo_2022,asia pacific,steps,power,oilcap,2023,-8.737177494768531e-4,0.9642962816845844
weo_2022,asia pacific,steps,power,renewablescap,2023,0.05139192784560992,1.1751356459323583
weo_2022,asia pacific,steps,power,coalcap,2024,0.010731335010149114,1.0269845615615656
weo_2022,asia pacific,steps,power,gascap,2024,0.005227288634991669,1.0492156352811366
weo_2022,asia pacific,steps,power,hydrocap,2024,0.00705034979550231,1.0480900265784743
weo_2022,asia pacific,steps,power,nuclearcap,2024,0.0034471356512509226,1.1091403099129697
weo_2022,asia pacific,steps,power,oilcap,2024,-0.0017474354989537096,0.9285925633691686
weo_2022,asia pacific,steps,power,renewablescap,2024,0.1027838556912199,1.3502712918647168
weo_2022,asia pacific,steps,power,coalcap,2025,0.016097002515223644,1.0404768423423483
weo_2022,asia pacific,steps,power,gascap,2025,0.007840932952487509,1.073823452921705
weo_2022,asia pacific,steps,power,hydrocap,2025,0.010575524693253478,1.0721350398677114
weo_2022,asia pacific,steps,power,nuclearcap,2025,0.005170703476876377,1.1637104648694543
weo_2022,asia pacific,steps,power,oilcap,2025,-0.0026211532484305662,0.8928888450537529
weo_2022,asia pacific,steps,power,renewablescap,2025,0.15417578353682976,1.5254069377970751
weo_2022,asia pacific,steps,power,coalcap,2026,0.021462670020298228,1.0539691231231312
weo_2022,asia pacific,steps,power,gascap,2026,0.010454577269983337,1.0984312705622732
weo_2022,asia pacific,steps,power,hydrocap,2026,0.01410069959100462,1.0961800531569483
weo_2022,asia pacific,steps,power,nuclearcap,2026,0.006894271302501838,1.2182806198259393
weo_2022,asia pacific,steps,power,oilcap,2026,-0.0034948709979074227,0.857185126738337
weo_2022,asia pacific,steps,power,renewablescap,2026,0.20556771138243973,1.7005425837294337
weo_2022,asia pacific,steps,power,coalcap,2027,0.026828337525372756,1.0674614039039139
weo_2022,asia pacific,steps,power,gascap,2027,0.01306822158747918,1.1230390882028416
weo_2022,asia pacific,steps,power,hydrocap,2027,0.01762587448875579,1.1202250664461855
weo_2022,asia pacific,steps,power,nuclearcap,2027,0.008617839128127299,1.272850774782424
weo_2022,asia pacific,steps,power,oilcap,2027,-0.004368588747384276,0.8214814084229214
weo_2022,asia pacific,steps,power,renewablescap,2027,0.2569596392280497,1.8756782296617922
weo_2022,asia pacific,steps,power,coalcap,2028,0.032194005030447344,1.0809536846846968
weo_2022,asia pacific,steps,power,gascap,2028,0.015681865904975018,1.14764690584341
weo_2022,asia pacific,steps,power,hydrocap,2028,0.02115104938650693,1.1442700797354226
weo_2022,asia pacific,steps,power,nuclearcap,2028,0.010341406953752762,1.327420929738909
weo_2022,asia pacific,steps,power,oilcap,2028,-0.0052423064968611325,0.7857776901075056
weo_2022,asia pacific,steps,power,renewablescap,2028,0.30835156707365957,2.0508138755941503
weo_2022,asia pacific,steps,power,coalcap,2029,0.03755967253552187,1.0944459654654795
weo_2022,asia pacific,steps,power,gascap,2029,0.018295510222470862,1.1722547234839782
weo_2022,asia pacific,steps,power,hydrocap,2029,0.024676224284258072,1.1683150930246595
weo_2022,asia pacific,steps,power,nuclearcap,2029,0.012064974779378223,1.3819910846953938
weo_2022,asia pacific,steps,power,oilcap,2029,-0.006116024246337985,0.7500739717920901
weo_2022,asia pacific,steps,power,renewablescap,2029,0.35974349491926955,2.225949521526509
weo_2022,asia pacific,steps,power,coalcap,2030,0.042925340040596456,1.1079382462462624
weo_2022,asia pacific,steps,power,gascap,2030,0.02090915453996669,1.1968625411245464
weo_2022,asia pacific,steps,power,hydrocap,2030,0.02820139918200924,1.1923601063138967
weo_2022,asia pacific,steps,power,nuclearcap,2030,0.013788542605003683,1.4365612396518785
weo_2022,asia pacific,steps,power,oilcap,2030,-0.006989741995814842,0.7143702534766743
weo_2022,asia pacific,steps,power,renewablescap,2030,0.4111354227648795,2.4010851674588674
weo_2022,brazil,steps,power,coalcap,2022,0,1
weo_2022,brazil,steps,power,gascap,2022,0,1
weo_2022,brazil,steps,power,hydrocap,2022,0,1
weo_2022,brazil,steps,power,nuclearcap,2022,0,1
weo_2022,brazil,steps,power,oilcap,2022,0,1
weo_2022,brazil,steps,power,renewablescap,2022,0,1
weo_2022,brazil,steps,power,coalcap,2023,-9.379517341072056e-5,0.9954165543273121
weo_2022,brazil,steps,power,gascap,2023,0.0017765909316619355,1.0223922114047288
weo_2022,brazil,steps,power,hydrocap,2023,9.986427286670775e-4,1.0018157195164767
weo_2022,brazil,steps,power,nuclearcap,2023,7.77948202994825e-4,1.0729813664596273
weo_2022,brazil,steps,power,oilcap,2023,-2.5379870452312984e-4,0.9936969032611676
weo_2022,brazil,steps,power,renewablescap,2023,0.04662171854827139,1.1557833413222225
weo_2022,brazil,steps,power,coalcap,2024,-1.8759034682144554e-4,0.9908331086546239
weo_2022,brazil,steps,power,gascap,2024,0.003553181863323871,1.0447844228094574
weo_2022,brazil,steps,power,hydrocap,2024,0.0019972854573342253,1.0036314390329537
weo_2022,brazil,steps,power,nuclearcap,2024,0.00155589640598965,1.1459627329192548
weo_2022,brazil,steps,power,oilcap,2024,-5.075974090462597e-4,0.9873938065223351
weo_2022,brazil,steps,power,renewablescap,2024,0.09324343709654279,1.3115666826444452
weo_2022,brazil,steps,power,coalcap,2025,-2.813855202321661e-4,0.9862496629819361
weo_2022,brazil,steps,power,gascap,2025,0.005329772794985824,1.0671766342141864
weo_2022,brazil,steps,power,hydrocap,2025,0.0029959281860013026,1.0054471585494307
weo_2022,brazil,steps,power,nuclearcap,2025,0.002333844608984475,1.218944099378882
weo_2022,brazil,steps,power,oilcap,2025,-7.613961135693984e-4,0.9810907097835024
weo_2022,brazil,steps,power,renewablescap,2025,0.13986515564481417,1.467350023966668
weo_2022,brazil,steps,power,coalcap,2026,-3.751806936428911e-4,0.981666217309248
weo_2022,brazil,steps,power,gascap,2026,0.007106363726647759,1.0895688456189152
weo_2022,brazil,steps,power,hydrocap,2026,0.003994570914668451,1.0072628780659076
weo_2022,brazil,steps,power,nuclearcap,2026,0.0031117928119793,1.2919254658385095
weo_2022,brazil,steps,power,oilcap,2026,-0.0010151948180925326,0.9747876130446699
weo_2022,brazil,steps,power,renewablescap,2026,0.1864868741930857,1.6231333652888909
weo_2022,brazil,steps,power,coalcap,2027,-4.68975867053616e-4,0.9770827716365598
weo_2022,brazil,steps,power,gascap,2027,0.008882954658309695,1.1119610570236438
weo_2022,brazil,steps,power,hydrocap,2027,0.004993213643335528,1.0090785975823844
weo_2022,brazil,steps,power,nuclearcap,2027,0.0038897410149741226,1.3649068322981366
weo_2022,brazil,steps,power,oilcap,2027,-0.001268993522615667,0.9684845163058373
weo_2022,brazil,steps,power,renewablescap,2027,0.23310859274135703,1.7789167066111133
weo_2022,brazil,steps,power,coalcap,2028,-5.627710404643366e-4,0.9724993259638719
weo_2022,brazil,steps,power,gascap,2028,0.01065954558997163,1.1343532684283726
weo_2022,brazil,steps,power,hydrocap,2028,0.005991856372002676,1.0108943170988614
weo_2022,brazil,steps,power,nuclearcap,2028,0.00466768921796895,1.437888198757764
weo_2022,brazil,steps,power,oilcap,2028,-0.0015227922271388013,0.9621814195670048
weo_2022,brazil,steps,power,renewablescap,2028,0.2797303112896285,1.934700047933336
weo_2022,brazil,steps,power,coalcap,2029,-6.565662138750616e-4,0.9679158802911838
weo_2022,brazil,steps,power,gascap,2029,0.012436136521633584,1.1567454798331016
weo_2022,brazil,steps,power,hydrocap,2029,0.006990499100669754,1.0127100366153383
weo_2022,brazil,steps,power,nuclearcap,2029,0.005445637420963773,1.5108695652173914
weo_2022,brazil,steps,power,oilcap,2029,-0.0017765909316619355,0.9558783228281722
weo_2022,brazil,steps,power,renewablescap,2029,0.3263520298378998,2.0904833892555583
weo_2022,brazil,steps,power,coalcap,2030,-7.503613872857843e-4,0.9633324346184957
weo_2022,brazil,steps,power,gascap,2030,0.014212727453295519,1.1791376912378304
weo_2022,brazil,steps,power,hydrocap,2030,0.007989141829336901,1.0145257561318153
weo_2022,brazil,steps,power,nuclearcap,2030,0.006223585623958598,1.5838509316770186
weo_2022,brazil,steps,power,oilcap,2030,-0.00203038963618507,0.9495752260893396
weo_2022,brazil,steps,power,renewablescap,2030,0.37297374838617126,2.2462667305777813
weo_2022,central and south america,steps,power,coalcap,2022,0,1
weo_2022,central and south america,steps,power,gascap,2022,0,1
weo_2022,central and south america,steps,power,hydrocap,2022,0,1
weo_2022,central and south america,steps,power,nuclearcap,2022,0,1
weo_2022,central and south america,steps,power,oilcap,2022,0,1
weo_2022,central and south america,steps,power,renewablescap,2022,0,1
weo_2022,central and south america,steps,power,coalcap,2023,-3.2089471759949676e-4,0.9897805327525548
weo_2022,central and south america,steps,power,gascap,2023,0.0026960416847498655,1.0152239781368821
weo_2022,central and south america,steps,power,hydrocap,2023,0.005489403898607799,1.0122986080827843
weo_2022,central and south america,steps,power,nuclearcap,2023,2.840707336126698e-4,1.0310077519379846
weo_2022,central and south america,steps,power,oilcap,2023,-0.0025776788790779267,0.9772774699158339
weo_2022,central and south america,steps,power,renewablescap,2023,0.03486179169724371,1.1566388938131535
weo_2022,central and south america,steps,power,coalcap,2024,-6.417894351989935e-4,0.9795610655051098
weo_2022,central and south america,steps,power,gascap,2024,0.005392083369499765,1.0304479562737643
weo_2022,central and south america,steps,power,hydrocap,2024,0.010978807797215598,1.0245972161655688
weo_2022,central and south america,steps,power,nuclearcap,2024,5.681414672253396e-4,1.062015503875969
weo_2022,central and south america,steps,power,oilcap,2024,-0.005155357758155853,0.9545549398316678
weo_2022,central and south america,steps,power,renewablescap,2024,0.06972358339448745,1.3132777876263073
weo_2022,central and south america,steps,power,coalcap,2025,-9.626841527984903e-4,0.9693415982576646
weo_2022,central and south america,steps,power,gascap,2025,0.00808812505424963,1.0456719344106464
weo_2022,central and south america,steps,power,hydrocap,2025,0.016468211695823395,1.036895824248353
weo_2022,central and south america,steps,power,nuclearcap,2025,8.522122008380094e-4,1.0930232558139537
weo_2022,central and south america,steps,power,oilcap,2025,-0.00773303663723378,0.9318324097475017
weo_2022,central and south america,steps,power,renewablescap,2025,0.10458537509173116,1.469916681439461
weo_2022,central and south america,steps,power,coalcap,2026,-0.0012835788703979914,0.9591221310102194
weo_2022,central and south america,steps,power,gascap,2026,0.010784166738999497,1.0608959125475286
weo_2022,central and south america,steps,power,hydrocap,2026,0.02195761559443113,1.049194432331137
weo_2022,central and south america,steps,power,nuclearcap,2026,0.0011362829344506772,1.1240310077519378
weo_2022,central and south america,steps,power,oilcap,2026,-0.010310715516311707,0.9091098796633356
weo_2022,central and south america,steps,power,renewablescap,2026,0.13944716678897492,1.626555575252615
weo_2022,central and south america,steps,power,coalcap,2027,-0.001604473587997488,0.9489026637627742
weo_2022,central and south america,steps,power,gascap,2027,0.01348020842374936,1.0761198906844107
weo_2022,central and south america,steps,power,hydrocap,2027,0.02744701949303893,1.0614930404139216
weo_2022,central and south america,steps,power,nuclearcap,2027,0.001420353668063347,1.1550387596899223
weo_2022,central and south america,steps,power,oilcap,2027,-0.012888394395389633,0.8863873495791695
